aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe,aluminium_high,ammonia_high,arsenic_high,barium_high,cadmium_high,chloramine_high,chromium_high,copper_high,bacteria_high,viruses_high,lead_high,nitrates_high,nitrites_high,mercury_high,perchlorate_high,radium_high,selenium_high,silver_high,uranium_high,danger_count,nitrate_nitrite_ratio,copper_lead_ratio,bacteria_viruses,arsenic_mercury
0.04,5.33,0.04,0.62,0.01,0.03,0.01,0.01,0.58,0.0,0.002,0.168,17.61,0.41,0.008,2.76,0.13,0.05,0.02,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,42.951219512195124,0.05952380952380952,0.0,0.00032
0.07,19.18,0.05,1.5,0.07,0.05,0.03,0.07,1.34,0.0,0.76,0.069,6.71,0.54,0.002,6.27,0.01,0.0,0.02,0.03,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,12.425925925925926,1.0144927536231885,0.0,0.0001
0.03,2.37,0.02,0.54,0.03,0.4,0.0,0.09,0.06,0.0,0.75,0.098,0.75,0.38,0.009,3.65,0.23,0.04,0.01,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,1.9736842105263157,0.9183673469387754,0.0,0.00017999999999999998
0.05,4.46,0.06,0.79,0.1,0.19,0.08,0.01,0.45,0.0,0.63,0.124,3.83,0.2,0.007,2.6,4.4,0.05,0.02,0.02,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,19.15,0.08064516129032258,0.0,0.00042
0.08,27.59,0.01,0.05,0.02,0.38,0.0,0.02,1.21,0.0,0.002,0.103,13.06,0.95,0.001,6.29,0.37,0.07,0.08,0.03,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,13.747368421052633,0.19417475728155342,0.0,1e-05
0.07,2.7,0.04,0.6,0.02,0.27,0.08,0.09,0.64,0.0,0.007,0.132,4.17,0.95,0.004,0.09,3.05,0.06,0.04,0.04,1.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,4.389473684210526,0.6818181818181818,0.0,0.00016
0.05,18.73,0.05,0.13,0.01,0.08,0.02,0.09,1.16,0.0,0.94,0.047,4.18,0.84,0.008,8.3,1.11,0.03,0.01,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,4.976190476190476,1.9148936170212765,0.0,0.0004
0.08,16.02,0.03,0.45,0.07,0.4,0.0,0.04,1.08,0.0,0.99,0.002,18.02,0.88,0.003,7.23,0.19,0.04,0.08,0.01,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,20.477272727272727,20.0,0.0,8.999999999999999e-05
0.02,24.81,0.08,2.35,0.0,0.7,0.09,0.07,0.49,0.0,0.6,0.093,7.5,0.68,0.009,0.29,1.0,0.02,0.01,0.07,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,11.029411764705882,0.7526881720430109,0.0,0.0007199999999999999
0.05,19.74,0.03,0.24,0.08,0.27,0.03,0.1,1.09,0.0,0.65,0.14,2.98,0.64,0.005,2.03,0.77,0.08,0.08,0.04,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,4.65625,0.7142857142857143,0.0,0.00015
0.08,17.32,0.06,0.09,0.05,0.59,0.08,0.09,0.66,0.07,0.008,0.091,0.42,0.62,0.008,4.81,0.78,0.02,0.0,0.05,0.0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,6,0.6774193548387096,0.989010989010989,0.0005600000000000001,0.00048
0.09,6.51,0.03,0.98,0.0,0.24,0.06,0.01,0.83,0.0,0.001,0.152,13.29,0.96,0.005,3.42,3.0,0.08,0.01,0.09,0.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,13.84375,0.06578947368421052,0.0,0.00015
0.05,20.53,0.08,0.11,0.03,0.03,0.1,0.07,0.7,0.0,0.87,0.106,9.73,0.99,0.008,1.96,2.87,0.02,0.01,0.07,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,9.828282828282829,0.6603773584905661,0.0,0.00064
0.04,6.75,0.07,0.66,0.09,0.03,0.06,0.08,1.15,0.0,0.61,0.133,7.45,0.1,0.0,2.38,0.23,0.03,0.1,0.02,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,74.5,0.6015037593984962,0.0,0.0
0.04,11.36,0.03,0.49,0.08,0.12,0.1,0.05,1.2,0.0,0.002,0.01,18.55,0.36,0.002,4.29,1.7,0.01,0.08,0.04,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,51.52777777777778,5.0,0.0,6e-05
0.08,19.92,0.06,2.01,0.09,0.1,0.04,0.07,0.68,0.0,0.001,0.159,7.45,0.39,0.004,4.4,1.87,0.02,0.01,0.03,0.0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,19.102564102564102,0.44025157232704404,0.0,0.00024
0.07,28.34,0.05,2.91,0.08,0.34,0.01,0.02,0.16,0.0,0.91,0.176,6.38,0.1,0.009,9.16,0.19,0.05,0.01,0.09,0.0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,63.8,0.11363636363636365,0.0,0.00045
0.02,26.61,0.04,0.66,0.05,0.0,0.09,0.02,0.85,0.1,0.001,0.167,15.41,0.46,0.01,7.76,0.87,0.07,0.09,0.0,0.0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,33.5,0.11976047904191617,0.0001,0.0004
0.07,22.89,0.02,0.89,0.02,0.17,0.02,0.05,1.34,0.0,0.97,0.086,1.52,0.02,0.002,2.66,2.94,0.04,0.09,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,76.0,0.5813953488372093,0.0,4e-05
0.07,22.95,0.09,0.23,0.09,0.1,0.07,0.1,0.35,0.0,0.86,0.132,7.97,0.43,0.0,0.11,6.61,0.03,0.01,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,18.53488372093023,0.7575757575757576,0.0,0.0
0.05,3.45,0.02,0.35,0.09,0.31,0.04,0.0,0.79,0.0,0.63,0.122,7.46,0.43,0.009,0.83,0.33,0.07,0.03,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,17.348837209302324,0.0,0.0,0.00017999999999999998
0.03,11.12,0.07,2.82,0.04,0.11,0.09,0.05,0.23,0.0,0.007,0.166,16.15,0.77,0.003,3.16,3.8,0.07,0.03,0.07,0.0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,7,20.97402597402597,0.30120481927710846,0.0,0.00021000000000000004
0.01,24.71,0.01,0.0,0.08,0.06,0.01,0.09,0.59,0.0,0.61,0.04,18.49,0.11,0.01,2.94,0.88,0.03,0.04,0.02,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,168.09090909090907,2.25,0.0,0.0001
0.07,0.33,0.05,2.06,0.09,0.05,0.1,0.01,0.91,0.0,0.78,0.174,7.09,0.86,0.005,0.73,1.37,0.07,0.09,0.06,0.0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,8.244186046511627,0.0574712643678161,0.0,0.00025
0.1,26.17,0.05,2.48,0.04,0.06,0.03,0.05,0.19,0.0,0.9,0.045,4.35,0.42,0.007,2.1,3.51,0.02,0.1,0.06,0.0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,10.357142857142856,1.1111111111111112,0.0,0.00035000000000000005
0.08,17.44,0.05,0.6,0.04,0.09,0.07,0.05,0.28,0.0,0.89,0.11,9.38,0.92,0.007,5.61,0.41,0.02,0.03,0.03,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,10.195652173913043,0.4545454545454546,0.0,0.00035000000000000005
0.04,17.64,0.01,0.38,0.03,0.01,0.1,0.01,1.39,0.0,0.005,0.175,17.85,0.33,0.002,2.32,0.06,0.05,0.02,0.08,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,54.09090909090909,0.05714285714285715,0.0,2e-05
0.1,28.19,0.09,0.19,0.05,0.34,0.06,0.09,0.61,0.0,0.55,0.188,14.75,0.64,0.005,3.24,4.0,0.04,0.01,0.06,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,23.046875,0.4787234042553191,0.0,0.00045
0.09,7.37,0.02,1.08,0.05,0.23,0.01,0.04,0.05,0.0,0.005,0.1,9.92,0.57,0.007,2.72,0.1,0.06,0.08,0.05,1.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,17.403508771929825,0.39999999999999997,0.0,0.00014000000000000001
0.09,16.07,0.04,0.93,0.03,0.01,0.05,0.06,0.48,0.0,0.93,0.142,0.49,0.1,0.009,0.1,0.29,0.05,0.02,0.04,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,4.8999999999999995,0.4225352112676057,0.0,0.00035999999999999997
0.06,0.56,0.03,0.55,0.03,0.09,0.04,0.01,1.15,0.0,0.7,0.081,9.24,0.97,0.004,4.15,5.99,0.07,0.1,0.07,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,6,9.525773195876289,0.12345679012345678,0.0,0.00012
0.01,4.47,0.03,0.32,0.05,0.04,0.06,0.0,0.94,0.0,0.006,0.126,0.4,0.91,0.005,0.48,0.91,0.07,0.07,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0.43956043956043955,0.0,0.0,0.00015
0.05,24.16,0.01,0.42,0.03,0.06,0.06,0.01,0.33,0.0,0.92,0.025,5.9,0.96,0.008,0.47,6.61,0.06,0.05,0.06,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5,6.145833333333334,0.39999999999999997,0.0,8e-05
0.02,1.16,0.01,0.45,0.05,0.37,0.08,0.07,1.39,0.0,0.75,0.064,5.43,0.55,0.009,1.24,1.39,0.09,0.03,0.06,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,9.872727272727271,1.09375,0.0,8.999999999999999e-05
0.03,0.66,0.09,0.46,0.04,0.08,0.02,0.07,0.34,0.0,0.53,0.183,4.25,0.05,0.007,5.24,1.77,0.07,0.07,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,85.0,0.38251366120218583,0.0,0.00063
0.02,14.27,0.08,0.76,0.03,0.01,0.08,0.02,1.31,0.0,0.69,0.194,15.32,0.58,0.004,0.04,1.0,0.06,0.09,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,26.413793103448278,0.10309278350515463,0.0,0.00032
0.05,23.29,0.07,0.59,0.06,0.04,0.03,0.05,0.74,0.0,0.002,0.048,11.35,0.13,0.004,0.49,0.29,0.07,0.06,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,87.3076923076923,1.0416666666666667,0.0,0.00028000000000000003
0.02,28.29,0.05,0.1,0.01,0.08,0.06,0.06,0.46,0.0,0.001,0.059,13.37,0.69,0.005,2.46,0.48,0.01,0.06,0.03,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,19.3768115942029,1.0169491525423728,0.0,0.00025
0.04,27.3,0.08,0.17,0.1,0.07,0.04,0.09,0.83,0.0,0.004,0.065,5.96,0.71,0.005,0.11,0.04,0.01,0.03,0.09,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,8.3943661971831,1.3846153846153846,0.0,0.0004
0.07,14.02,0.04,0.27,0.08,0.03,0.07,0.08,0.52,0.0,0.74,0.067,4.52,0.33,0.0,2.65,1.63,0.04,0.06,0.02,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,13.696969696969695,1.1940298507462686,0.0,0.0
0.04,10.74,0.02,0.27,0.01,0.19,0.08,0.01,0.58,0.0,0.009,0.022,17.31,0.89,0.003,9.7,3.48,0.07,0.05,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,19.44943820224719,0.4545454545454546,0.0,6e-05
0.04,24.58,0.02,0.33,0.02,0.13,0.06,0.09,1.25,0.06,0.007,0.194,11.02,0.15,0.01,0.86,0.08,0.03,0.06,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,73.46666666666667,0.46391752577319584,0.00042,0.0002
0.02,4.62,0.04,0.36,0.06,0.09,0.04,0.1,0.37,0.03,0.008,0.081,10.84,0.46,0.007,0.34,0.33,0.03,0.04,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,23.565217391304348,1.2345679012345678,0.00024,0.00028000000000000003
0.04,22.51,0.02,1.75,0.09,0.22,0.06,0.05,0.5,0.0,0.86,0.087,13.34,0.84,0.007,3.23,3.48,0.01,0.07,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,15.880952380952381,0.574712643678161,0.0,0.00014000000000000001
0.01,22.89,0.01,0.3,0.01,0.05,0.01,0.04,0.58,0.0,0.84,0.054,14.52,0.75,0.004,1.56,0.13,0.09,0.02,0.07,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,19.36,0.7407407407407408,0.0,4e-05
0.05,17.94,0.07,0.68,0.01,0.4,0.03,0.04,0.09,0.0,0.83,0.151,17.52,0.54,0.006,0.46,2.08,0.07,0.02,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,32.44444444444444,0.26490066225165565,0.0,0.00042000000000000007
0.06,0.06,0.09,1.56,0.02,0.07,0.04,0.08,1.49,0.0,0.001,0.114,9.96,0.66,0.007,6.41,0.22,0.04,0.03,0.09,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,15.090909090909092,0.7017543859649122,0.0,0.00063
0.03,7.17,0.08,1.42,0.02,0.11,0.06,0.0,0.33,0.0,0.001,0.151,1.67,0.07,0.0,7.48,0.54,0.1,0.09,0.02,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,23.857142857142854,0.0,0.0,0.0
0.08,21.63,0.01,0.35,0.04,0.12,0.08,0.01,0.71,0.0,0.85,0.079,0.21,0.11,0.005,3.79,0.49,0.05,0.06,0.01,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,1.909090909090909,0.12658227848101267,0.0,5e-05
0.05,16.1,0.03,0.57,0.08,0.03,0.04,0.05,0.56,0.0,0.95,0.154,16.86,0.64,0.004,4.54,0.15,0.07,0.01,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,26.34375,0.3246753246753247,0.0,0.00012
0.0,10.19,0.05,2.46,0.04,0.09,0.03,0.07,0.85,0.0,0.65,0.121,17.64,0.9,0.009,0.87,1.6,0.04,0.04,0.08,0.0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,7,19.6,0.578512396694215,0.0,0.00045
0.01,0.74,0.05,2.0,0.09,0.02,0.05,0.01,0.61,0.0,0.73,0.178,12.09,0.9,0.008,0.98,1.77,0.06,0.02,0.07,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,13.433333333333334,0.05617977528089888,0.0,0.0004
0.05,18.91,0.04,0.82,0.08,0.23,0.09,0.01,0.29,0.02,0.007,0.192,13.3,0.8,0.007,0.21,0.83,0.05,0.05,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,16.625,0.052083333333333336,0.00014000000000000001,0.00028000000000000003
0.08,25.1,0.05,0.5,0.02,0.03,0.04,0.08,0.22,0.0,0.005,0.192,17.93,0.94,0.009,1.86,0.88,0.06,0.09,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,19.074468085106385,0.4166666666666667,0.0,0.00045
0.02,20.07,0.04,0.94,0.06,0.02,0.08,0.08,0.23,0.0,0.006,0.195,13.79,0.87,0.001,0.35,1.72,0.09,0.04,0.08,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,15.850574712643677,0.41025641025641024,0.0,4e-05
0.02,19.55,0.04,0.56,0.03,0.3,0.08,0.08,1.46,0.08,0.008,0.181,9.69,0.67,0.006,3.3,5.39,0.06,0.08,0.02,0.0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,7,14.462686567164177,0.44198895027624313,0.00064,0.00024
0.05,25.43,0.0,0.85,0.02,0.1,0.1,0.0,1.05,0.0,0.007,0.185,13.73,0.03,0.003,0.81,1.54,0.05,0.08,0.07,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,457.6666666666667,0.0,0.0,0.0
0.05,26.6,0.02,1.39,0.06,0.03,0.01,0.1,0.8,0.0,0.009,0.176,16.11,0.43,0.006,0.19,2.9,0.01,0.01,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,37.46511627906977,0.5681818181818182,0.0,0.00012
0.08,21.58,0.07,0.19,0.07,0.07,0.05,0.03,0.76,0.0,0.78,0.163,5.33,0.4,0.002,7.34,2.76,0.03,0.04,0.08,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,13.325,0.18404907975460122,0.0,0.00014000000000000001
0.1,26.32,0.08,0.56,0.06,0.05,0.09,0.1,0.26,0.0,0.55,0.013,1.74,0.07,0.008,2.16,0.2,0.03,0.0,0.05,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,24.857142857142854,7.692307692307693,0.0,0.00064
0.06,21.92,0.09,0.94,0.03,0.02,0.09,0.02,0.59,0.0,0.75,0.011,3.76,0.67,0.01,3.5,0.72,0.02,0.0,0.06,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,5.611940298507462,1.8181818181818183,0.0,0.0009
0.08,9.19,0.07,0.0,0.09,0.11,0.03,0.03,0.27,0.0,0.003,0.163,6.0,0.63,0.003,5.08,0.74,0.02,0.01,0.01,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,9.523809523809524,0.18404907975460122,0.0,0.00021000000000000004
0.06,15.54,0.01,0.95,0.1,0.1,0.04,0.04,0.35,0.0,0.89,0.165,2.73,0.39,0.007,6.16,0.95,0.09,0.04,0.08,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,7.0,0.24242424242424243,0.0,7.000000000000001e-05
0.04,3.38,0.02,0.74,0.04,0.06,0.03,0.04,1.3,0.0,0.003,0.129,7.29,0.45,0.007,1.18,1.11,0.07,0.05,0.08,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,16.2,0.31007751937984496,0.0,0.00014000000000000001
0.1,0.11,0.04,0.82,0.07,0.01,0.08,0.02,0.79,0.0,0.008,0.198,8.05,0.7,0.002,6.12,0.25,0.08,0.03,0.0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,11.500000000000002,0.10101010101010101,0.0,8e-05
0.04,9.93,0.09,0.33,0.06,0.13,0.08,0.08,0.89,0.0,0.002,0.177,15.35,0.75,0.004,1.6,0.45,0.01,0.02,0.03,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,20.466666666666665,0.45197740112994356,0.0,0.00035999999999999997
0.02,0.64,0.1,0.87,0.08,0.06,0.04,0.06,1.46,0.0,0.88,0.088,16.91,0.57,0.006,0.38,0.04,0.04,0.07,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,29.666666666666668,0.6818181818181819,0.0,0.0006000000000000001
0.04,24.68,0.08,0.77,0.1,0.54,0.08,0.06,1.0,0.0,0.79,0.169,10.47,0.74,0.009,0.23,5.39,0.01,0.06,0.06,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,7,14.14864864864865,0.35502958579881655,0.0,0.0007199999999999999
0.09,2.81,0.07,0.87,0.02,0.5,0.03,0.04,0.47,0.0,0.54,0.141,4.94,0.13,0.006,3.5,0.15,0.04,0.04,0.03,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,38.0,0.28368794326241137,0.0,0.00042000000000000007
0.05,6.83,0.03,0.83,0.04,0.4,0.02,0.02,1.14,0.0,0.001,0.033,2.76,0.16,0.001,0.25,0.4,0.08,0.06,0.05,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,17.25,0.6060606060606061,0.0,3e-05
0.09,19.05,0.06,0.23,0.04,0.14,0.01,0.09,0.35,0.0,0.89,0.12,17.32,0.23,0.01,12.77,1.96,0.07,0.06,0.03,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,75.30434782608695,0.75,0.0,0.0006
0.01,8.13,0.01,0.23,0.09,0.05,0.06,0.09,0.48,0.0,0.003,0.124,1.67,0.72,0.003,3.4,0.36,0.06,0.07,0.03,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,2.3194444444444446,0.7258064516129032,0.0,3e-05
0.07,20.99,0.04,1.74,0.07,0.1,0.1,0.06,1.43,0.0,0.51,0.094,5.74,0.94,0.005,6.41,2.43,0.05,0.04,0.03,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,6.1063829787234045,0.6382978723404255,0.0,0.0002
0.02,2.79,0.01,0.5,0.07,0.07,0.02,0.03,0.74,0.0,0.95,0.124,15.45,0.5,0.0,3.81,0.54,0.08,0.05,0.07,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,30.9,0.24193548387096772,0.0,0.0
0.09,19.26,0.01,0.76,0.08,0.06,0.08,0.0,1.15,0.0,0.5,0.099,17.42,0.15,0.006,6.64,0.46,0.02,0.03,0.02,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,116.13333333333335,0.0,0.0,6e-05
0.06,8.11,0.06,0.21,0.04,0.08,0.04,0.0,0.04,0.0,0.009,0.107,6.45,0.19,0.002,1.8,0.68,0.01,0.07,0.07,1.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,33.94736842105263,0.0,0.0,0.00012
0.0,19.93,0.08,0.84,0.06,0.21,0.1,0.01,0.79,0.0,0.7,0.113,17.44,0.67,0.009,0.16,4.07,0.0,0.02,0.08,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,26.029850746268657,0.08849557522123894,0.0,0.0007199999999999999
0.04,23.51,0.03,0.68,0.08,0.1,0.04,0.02,1.07,0.0,0.0,0.103,2.06,0.0,0.008,5.18,0.95,0.03,0.01,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0.0,0.19417475728155342,0.0,0.00024
0.0,10.01,0.09,0.53,0.04,0.09,0.03,0.0,1.14,0.0,0.91,0.135,5.35,0.27,0.006,8.74,0.24,0.03,0.02,0.06,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,19.814814814814813,0.0,0.0,0.00054
0.1,16.49,0.05,0.68,0.09,0.12,0.02,0.1,0.15,0.0,0.62,0.106,6.94,0.46,0.001,1.95,0.13,0.02,0.08,0.07,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,15.08695652173913,0.9433962264150945,0.0,5e-05
0.0,21.58,0.0,0.32,0.09,0.48,0.06,0.04,1.31,0.0,0.91,0.027,18.96,0.31,0.002,0.73,2.44,0.04,0.01,0.08,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,61.16129032258065,1.4814814814814816,0.0,0.0
0.05,5.76,0.01,0.95,0.02,0.05,0.04,0.06,0.29,0.0,0.005,0.177,14.61,0.68,0.005,2.94,1.2,0.05,0.04,0.04,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,21.485294117647058,0.3389830508474576,0.0,5e-05
0.04,24.94,0.09,2.45,0.09,0.04,0.05,0.03,0.7,0.0,0.94,0.116,13.42,0.0,0.006,1.19,3.84,0.05,0.07,0.07,0.0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,7,0.0,0.2586206896551724,0.0,0.00054
0.06,28.29,0.09,2.86,0.1,0.01,0.02,0.09,0.06,0.0,0.008,0.189,2.43,0.63,0.008,0.55,0.75,0.07,0.0,0.08,0.0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,3.857142857142857,0.47619047619047616,0.0,0.0007199999999999999
0.06,10.72,0.09,0.51,0.03,0.31,0.02,0.07,0.79,0.0,0.005,0.033,13.49,0.46,0.006,0.96,0.9,0.04,0.1,0.02,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6,29.32608695652174,2.121212121212121,0.0,0.00054
0.03,16.93,0.08,0.17,0.03,0.33,0.08,0.02,0.05,0.0,0.001,0.168,7.08,0.14,0.008,3.37,2.48,0.04,0.09,0.08,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,50.57142857142857,0.11904761904761904,0.0,0.00064
0.07,26.18,0.0,1.62,0.06,0.02,0.02,0.06,1.16,0.0,0.009,0.121,12.65,0.3,0.005,9.72,0.58,0.07,0.07,0.08,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,42.16666666666667,0.49586776859504134,0.0,0.0
0.03,14.05,0.09,1.63,0.0,0.08,0.06,0.06,0.09,0.0,1.0,0.1,14.35,0.59,0.006,2.38,1.94,0.09,0.04,0.08,0.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,24.322033898305087,0.6,0.0,0.00054
0.01,16.35,0.08,0.54,0.07,0.06,0.03,0.1,0.41,0.0,0.67,0.067,18.84,0.0,0.001,0.96,0.97,0.04,0.07,0.07,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0.0,1.492537313432836,0.0,8e-05
0.05,18.63,0.05,1.73,0.06,0.58,0.05,0.05,1.26,0.0,0.007,0.105,18.85,0.71,0.0,0.38,0.02,0.08,0.01,0.02,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,26.54929577464789,0.4761904761904762,0.0,0.0
0.0,25.96,0.01,0.48,0.02,0.06,0.04,0.1,1.1,0.0,0.001,0.036,17.78,0.12,0.001,0.48,3.23,0.02,0.01,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,148.16666666666669,2.777777777777778,0.0,1e-05
